unitid,year,pell_share
215381,2018,44.0
215390,2018,31.0
215415,2018,68.0
215442,2018,43.0
215530,2018,54.0
215585,2018,63.0
215594,2018,48.0
215637,2018,69.0
215655,2018,32.0
215682,2018,75.0
215691,2018,40.0
215743,2018,24.0
215770,2018,15.0
215798,2018,30.0
215886,2018,71.0
215929,2018,22.0
215947,2018,31.0
215974,2018,29.0
215983,2018,67.0
215992,2018,82.0
216010,2018,38.0
216038,2018,36.0
216047,2018,17.0
216074,2018,67.0
216083,2018,64.0
216223,2018,93.0
216278,2018,31.0
216287,2018,22.0
216296,2018,55.0
216311,2018,19.0
216339,2018,29.0
216357,2018,54.0
216366,2018,36.0
216427,2018,100.0
216436,2018,77.0
216445,2018,58.0
216454,2018,59.0
216524,2018,25.0
216542,2018,53.0
216551,2018,88.0
216579,2018,41.0
216597,2018,10.0
216667,2018,34.0
216694,2018,40.0
216746,2018,24.0
216764,2018,25.0
216773,2018,25.0
216782,2018,50.0
216807,2018,40.0
216825,2018,53.0
216852,2018,20.0
216931,2018,37.0
216940,2018,68.0
217013,2018,35.0
217040,2018,56.0
217059,2018,33.0
217077,2018,65.0
217156,2018,14.0
217165,2018,14.0
217235,2018,40.0
217305,2018,52.0
217323,2018,82.0
217402,2018,17.0
217420,2018,57.0
217475,2018,55.0
217484,2018,26.0
217493,2018,18.0
217518,2018,19.0
217536,2018,23.0
217581,2018,82.0
217606,2018,52.0
217615,2018,51.0
217624,2018,86.0
217633,2018,24.0
217688,2018,40.0
217712,2018,54.0
217721,2018,83.0
217749,2018,40.0
217776,2018,51.0
217794,2018,66.0
217819,2018,23.0
217828,2018,73.0
217837,2018,77.0
217864,2018,22.0
217873,2018,80.0
217882,2018,16.0
217891,2018,99.0
217907,2018,50.0
217925,2018,48.0
217934,2018,69.0
217961,2018,45.0
217989,2018,89.0
217998,2018,31.0
218025,2018,64.0
218043,2018,91.0
218061,2018,60.0
218070,2018,12.0
218113,2018,52.0
218140,2018,55.0
218159,2018,76.0
218195,2018,70.0
218229,2018,51.0
218238,2018,56.0
218353,2018,47.0
218399,2018,94.0
218414,2018,56.0
218441,2018,38.0
218487,2018,73.0
218520,2018,66.0
218539,2018,36.0
218645,2018,49.0
218654,2018,43.0
218663,2018,18.0
218672,2018,50.0
218681,2018,66.0
218690,2018,51.0
218706,2018,72.0
218724,2018,37.0
218733,2018,77.0
218742,2018,60.0
218821,2018,62.0
218830,2018,64.0
218858,2018,68.0
218867,2018,50.0
218885,2018,35.0
218894,2018,49.0
218919,2018,86.0
218955,2018,82.0
218964,2018,46.0
218973,2018,18.0
218991,2018,50.0
219000,2018,20.0
219037,2018,70.0
219046,2018,36.0
219082,2018,32.0
219091,2018,36.0
219125,2018,78.0
219143,2018,45.0
219189,2018,44.0
219198,2018,36.0
219204,2018,100.0
219259,2018,36.0
219277,2018,91.0
219295,2018,44.0
219347,2018,20.0
219356,2018,24.0
219374,2018,80.0
219383,2018,35.0
219408,2018,71.0
219426,2018,42.0
219453,2018,63.0
219471,2018,28.0
219480,2018,69.0
219505,2018,100.0
219587,2018,54.0
219596,2018,64.0
219602,2018,60.0
219639,2018,47.0
219709,2018,17.0
219718,2018,62.0
219790,2018,36.0
219806,2018,54.0
219824,2018,59.0
219833,2018,42.0
219851,2018,50.0
219879,2018,61.0
219888,2018,47.0
219903,2018,72.0
219921,2018,52.0
219949,2018,42.0
219976,2018,22.0
219994,2018,62.0
220002,2018,90.0
220057,2018,61.0
220075,2018,44.0
220118,2018,54.0
220127,2018,69.0
220163,2018,67.0
220181,2018,94.0
220206,2018,38.0
220215,2018,30.0
220251,2018,66.0
220279,2018,56.0
220321,2018,58.0
220394,2018,86.0
220400,2018,69.0
220464,2018,50.0
220473,2018,41.0
220491,2018,64.0
220516,2018,40.0
220552,2018,64.0
220598,2018,90.0
220604,2018,91.0
220613,2018,34.0
220631,2018,34.0
220640,2018,57.0
220701,2018,56.0
220710,2018,43.0
220756,2018,80.0
220765,2018,70.0
220853,2018,64.0
220862,2018,52.0
220978,2018,48.0
221050,2018,63.0
221096,2018,50.0
221102,2018,69.0
221148,2018,71.0
221184,2018,65.0
221236,2018,69.0
221281,2018,78.0
221333,2018,58.0
221351,2018,13.0
221388,2018,86.0
221397,2018,56.0
221430,2018,68.0
221485,2018,62.0
221494,2018,49.0
221519,2018,14.0
221582,2018,92.0
221591,2018,70.0
221607,2018,65.0
221616,2018,66.0
221625,2018,49.0
221634,2018,76.0
221643,2018,49.0
221661,2018,39.0
221731,2018,44.0
221740,2018,38.0
221759,2018,24.0
221768,2018,52.0
221829,2018,43.0
221838,2018,68.0
221847,2018,37.0
221892,2018,41.0
221908,2018,64.0
221953,2018,55.0
221971,2018,34.0
221999,2018,15.0
222053,2018,52.0
222062,2018,60.0
222105,2018,63.0
222178,2018,30.0
222567,2018,35.0
222576,2018,59.0
222822,2018,75.0
222831,2018,50.0
222877,2018,56.0
222886,2018,57.0
222938,2018,65.0
222983,2018,32.0
222992,2018,35.0
223056,2018,48.0
223232,2018,18.0
223320,2018,58.0
223427,2018,38.0
223463,2018,81.0
223472,2018,52.0
223506,2018,28.0
223524,2018,33.0
223773,2018,50.0
223816,2018,65.0
223852,2018,97.0
223898,2018,60.0
223922,2018,50.0
224004,2018,42.0
224013,2018,67.0
224110,2018,37.0
224147,2018,44.0
224156,2018,49.0
224226,2018,30.0
224244,2018,43.0
224271,2018,65.0
224323,2018,29.0
224350,2018,59.0
224527,2018,42.0
224545,2018,48.0
224554,2018,57.0
224572,2018,48.0
224615,2018,56.0
224642,2018,76.0
224660,2018,79.0
224679,2018,66.0
224758,2018,75.0
224776,2018,78.0
224828,2018,79.0
224891,2018,54.0
224961,2018,52.0
225070,2018,58.0
225201,2018,55.0
225247,2018,43.0
225308,2018,56.0
225371,2018,47.0
225399,2018,54.0
225414,2018,35.0
225423,2018,54.0
225432,2018,60.0
225502,2018,65.0
225511,2018,44.0
225520,2018,59.0
225548,2018,33.0
225575,2018,78.0
225627,2018,49.0
225876,2018,88.0
225885,2018,81.0
225991,2018,63.0
226019,2018,53.0
226091,2018,48.0
226107,2018,37.0
226116,2018,54.0
226125,2018,92.0
226134,2018,74.0
226152,2018,76.0
226204,2018,39.0
226231,2018,32.0
226277,2018,68.0
226383,2018,38.0
226408,2018,43.0
226471,2018,40.0
226578,2018,62.0
226587,2018,52.0
226806,2018,38.0
226833,2018,54.0
226860,2018,63.0
226879,2018,71.0
226903,2018,67.0
226930,2018,54.0
227058,2018,59.0
227146,2018,47.0
227155,2018,100.0
227182,2018,40.0
227191,2018,46.0
227216,2018,40.0
227225,2018,62.0
227298,2018,65.0
227304,2018,48.0
227313,2018,65.0
227322,2018,61.0
227331,2018,62.0
227368,2018,67.0
227377,2018,83.0
227386,2018,58.0
227401,2018,66.0
227429,2018,89.0
227526,2018,69.0
227687,2018,45.0
227748,2018,75.0
227757,2018,17.0
227766,2018,35.0
227845,2018,42.0
227854,2018,70.0
227863,2018,52.0
227881,2018,45.0
227924,2018,60.0
227979,2018,41.0
228042,2018,44.0
228088,2018,71.0
228149,2018,43.0
228158,2018,62.0
228185,2018,66.0
228200,2018,82.0
228219,2018,88.0
228246,2018,9.0
228282,2018,91.0
228316,2018,80.0
228325,2018,57.0
228343,2018,25.0
228431,2018,41.0
228459,2018,42.0
228468,2018,57.0
228486,2018,97.0
228501,2018,55.0
228529,2018,39.0
228547,2018,45.0
228608,2018,54.0
228699,2018,76.0
228705,2018,60.0
228723,2018,23.0
228769,2018,44.0
228778,2018,23.0
228787,2018,27.0
228796,2018,64.0
228802,2018,31.0
228875,2018,12.0
228884,2018,70.0
228981,2018,39.0
229018,2018,41.0
229027,2018,46.0
229063,2018,80.0
229115,2018,25.0
229160,2018,58.0
229179,2018,51.0
229267,2018,16.0
229355,2018,54.0
229416,2018,75.0
229425,2018,87.0
229504,2018,66.0
229522,2018,100.0
229540,2018,54.0
229656,2018,71.0
229780,2018,54.0
229799,2018,38.0
229814,2018,39.0
229832,2018,17.0
229841,2018,33.0
229887,2018,99.0
229957,2018,74.0
230010,2018,22.0
230038,2018,14.0
230047,2018,14.0
230056,2018,65.0
230065,2018,60.0
230144,2018,100.0
230162,2018,4.0
230171,2018,38.0
230199,2018,53.0
230205,2018,43.0
230214,2018,65.0
230366,2018,100.0
230418,2018,15.0
230490,2018,23.0
230597,2018,37.0
230603,2018,28.0
230621,2018,81.0
230630,2018,90.0
230676,2018,3.0
230728,2018,25.0
230737,2018,28.0
230746,2018,44.0
230764,2018,20.0
230782,2018,35.0
230807,2018,29.0
230816,2018,24.0
230834,2018,39.0
230852,2018,25.0
230861,2018,57.0
230889,2018,60.0
230913,2018,49.0
230940,2018,43.0
230959,2018,17.0
230977,2018,39.0
230995,2018,32.0
231004,2018,47.0
231059,2018,22.0
231095,2018,74.0
231165,2018,41.0
231174,2018,16.0
231280,2018,76.0
231411,2018,43.0
231420,2018,45.0
231536,2018,52.0
231554,2018,57.0
231581,2018,36.0
231624,2018,10.0
231651,2018,46.0
231688,2018,71.0
231697,2018,55.0
231712,2018,12.0
231785,2018,69.0
231837,2018,51.0
231873,2018,50.0
231882,2018,68.0
232016,2018,92.0
232025,2018,43.0
232043,2018,30.0
232052,2018,72.0
232089,2018,61.0
232186,2018,27.0
232195,2018,34.0
232256,2018,15.0
232265,2018,38.0
232308,2018,33.0
232414,2018,52.0
232423,2018,15.0
232450,2018,42.0
232557,2018,30.0
232566,2018,31.0
232575,2018,37.0
232609,2018,33.0
232618,2018,50.0
232672,2018,64.0
232681,2018,22.0
232706,2018,32.0
232788,2018,74.0
232797,2018,66.0
232867,2018,52.0
232919,2018,80.0
232937,2018,73.0
232946,2018,42.0
232982,2018,45.0
233019,2018,66.0
233037,2018,52.0
233116,2018,44.0
233277,2018,42.0
233286,2018,83.0
233295,2018,20.0
233301,2018,42.0
233310,2018,53.0
233329,2018,73.0
233338,2018,55.0
233374,2018,16.0
233408,2018,17.0
233426,2018,29.0
233541,2018,28.0
233602,2018,53.0
233611,2018,41.0
233639,2018,69.0
233648,2018,78.0
233666,2018,55.0
233684,2018,23.0
233718,2018,28.0
233754,2018,44.0
233772,2018,55.0
233897,2018,51.0
233903,2018,66.0
233921,2018,15.0
233949,2018,52.0
234030,2018,33.0
234076,2018,13.0
234085,2018,15.0
234119,2018,93.0
234137,2018,92.0
234155,2018,67.0
234164,2018,78.0
234173,2018,41.0
234207,2018,14.0
234377,2018,69.0
234669,2018,21.0
234696,2018,50.0
234711,2018,50.0
234827,2018,35.0
234845,2018,41.0
234924,2018,59.0
234933,2018,38.0
234951,2018,51.0
234979,2018,45.0
235024,2018,33.0
235088,2018,51.0
235097,2018,43.0
235103,2018,45.0
235149,2018,25.0
235158,2018,63.0
235167,2018,41.0
235237,2018,34.0
235307,2018,71.0
235316,2018,15.0
235334,2018,53.0
235343,2018,30.0
235352,2018,44.0
235422,2018,69.0
235431,2018,31.0
235501,2018,68.0
235583,2018,37.0
235671,2018,49.0
235699,2018,31.0
235750,2018,54.0
236018,2018,60.0
236072,2018,33.0
236133,2018,32.0
236188,2018,25.0
236212,2018,69.0
236230,2018,35.0
236258,2018,49.0
236328,2018,21.0
236382,2018,48.0
236452,2018,40.0
236504,2018,42.0
236513,2018,40.0
236577,2018,39.0
236595,2018,19.0
236610,2018,38.0
236638,2018,41.0
236656,2018,36.0
236692,2018,55.0
236708,2018,40.0
236744,2018,84.0
236753,2018,30.0
236887,2018,50.0
236896,2018,31.0
236939,2018,28.0
236948,2018,20.0
236975,2018,48.0
237011,2018,23.0
237039,2018,41.0
237057,2018,11.0
237066,2018,38.0
237109,2018,55.0
237118,2018,59.0
237127,2018,100.0
237136,2018,63.0
237145,2018,33.0
237172,2018,78.0
237181,2018,47.0
237215,2018,57.0
237242,2018,44.0
237303,2018,56.0
237312,2018,49.0
237321,2018,75.0
237330,2018,49.0
237358,2018,54.0
237367,2018,48.0
237385,2018,67.0
237437,2018,81.0
237473,2018,45.0
237491,2018,100.0
237525,2018,47.0
237543,2018,90.0
237552,2018,59.0
237561,2018,64.0
237570,2018,66.0
237598,2018,0.0
237640,2018,37.0
237686,2018,57.0
237701,2018,57.0
237729,2018,87.0
237783,2018,55.0
237792,2018,38.0
237817,2018,82.0
237844,2018,98.0
237899,2018,58.0
237932,2018,48.0
237950,2018,47.0
237969,2018,39.0
237987,2018,84.0
237996,2018,79.0
238005,2018,100.0
238014,2018,66.0
238032,2018,27.0
238078,2018,42.0
238096,2018,86.0
238175,2018,56.0
238193,2018,62.0
238263,2018,35.0
238324,2018,19.0
238333,2018,36.0
238397,2018,58.0
238430,2018,52.0
238458,2018,25.0
238476,2018,30.0
238616,2018,27.0
238661,2018,33.0
238722,2018,35.0
238759,2018,57.0
238810,2018,70.0
238980,2018,59.0
239008,2018,52.0
239017,2018,25.0
239071,2018,47.0
239080,2018,46.0
239105,2018,21.0
239220,2018,44.0
239248,2018,61.0
239309,2018,41.0
239318,2018,26.0
239372,2018,40.0
239390,2018,77.0
239442,2018,53.0
239460,2018,51.0
239488,2018,43.0
239512,2018,53.0
239628,2018,40.0
239716,2018,24.0
239743,2018,81.0
239877,2018,61.0
239910,2018,47.0
240107,2018,26.0
240116,2018,47.0
240125,2018,19.0
240170,2018,47.0
240189,2018,31.0
240198,2018,58.0
240268,2018,25.0
240277,2018,34.0
240329,2018,19.0
240338,2018,30.0
240365,2018,29.0
240374,2018,42.0
240392,2018,86.0
240417,2018,27.0
240426,2018,32.0
240444,2018,14.0
240453,2018,32.0
240462,2018,26.0
240471,2018,28.0
240480,2018,33.0
240505,2018,32.0
240514,2018,46.0
240596,2018,43.0
240620,2018,39.0
240657,2018,33.0
240666,2018,36.0
240693,2018,33.0
240709,2018,81.0
240718,2018,41.0
240727,2018,20.0
240736,2018,87.0
240745,2018,79.0
240754,2018,42.0
240790,2018,86.0
240879,2018,74.0
240985,2018,73.0
241100,2018,90.0
241128,2018,97.0
241146,2018,97.0
241182,2018,87.0
241191,2018,90.0
241216,2018,89.0
241225,2018,95.0
241304,2018,95.0
241331,2018,81.0
241377,2018,88.0
241386,2018,100.0
241395,2018,92.0
241410,2018,88.0
241517,2018,99.0
241614,2018,82.0
241720,2018,86.0
241739,2018,100.0
241766,2018,72.0
241836,2018,95.0
241906,2018,96.0
241951,2018,79.0
242042,2018,85.0
242112,2018,90.0
242121,2018,99.0
242130,2018,100.0
242149,2018,90.0
242413,2018,100.0
242422,2018,92.0
242556,2018,100.0
242565,2018,100.0
242583,2018,87.0
242617,2018,90.0
242626,2018,96.0
242635,2018,93.0
242644,2018,95.0
242653,2018,83.0
242662,2018,93.0
242680,2018,93.0
242699,2018,96.0
242705,2018,89.0
242750,2018,98.0
242820,2018,95.0
242945,2018,100.0
242954,2018,100.0
242972,2018,95.0
243081,2018,100.0
243106,2018,87.0
243115,2018,91.0
243133,2018,85.0
243142,2018,71.0
243151,2018,74.0
243179,2018,88.0
243188,2018,93.0
243197,2018,70.0
243212,2018,93.0
243221,2018,72.0
243346,2018,100.0
243443,2018,78.0
243568,2018,93.0
243577,2018,83.0
243586,2018,93.0
243601,2018,100.0
243638,2018,94.0
243647,2018,93.0
243665,2018,66.0
243744,2018,18.0
243780,2018,16.0
243799,2018,100.0
243823,2018,54.0
243832,2018,90.0
243841,2018,98.0
244233,2018,88.0
244279,2018,97.0
244437,2018,62.0
244446,2018,79.0
244613,2018,40.0
245281,2018,94.0
245625,2018,49.0
245652,2018,41.0
245777,2018,0.0
245953,2018,63.0
245962,2018,79.0
245980,2018,56.0
245999,2018,38.0
246017,2018,12.0
246035,2018,85.0
246071,2018,64.0
246354,2018,72.0
246406,2018,95.0
246415,2018,100.0
246460,2018,84.0
246813,2018,60.0
246895,2018,41.0
247010,2018,63.0
247047,2018,68.0
247065,2018,80.0
247153,2018,85.0
247409,2018,80.0
247603,2018,36.0
247649,2018,17.0
247773,2018,73.0
247834,2018,28.0
247940,2018,58.0
248192,2018,86.0
248305,2018,77.0
248527,2018,90.0
248606,2018,59.0
248624,2018,82.0
248633,2018,50.0
248660,2018,84.0
248703,2018,59.0
248925,2018,60.0
248934,2018,67.0
249140,2018,78.0
249238,2018,64.0
249566,2018,38.0
249609,2018,84.0
250027,2018,74.0
250285,2018,84.0
250744,2018,89.0
250902,2018,100.0
250993,2018,53.0
251260,2018,51.0
251312,2018,69.0
260336,2018,93.0
260363,2018,50.0
260372,2018,85.0
260664,2018,50.0
260691,2018,52.0
260789,2018,61.0
260813,2018,100.0
260929,2018,56.0
260965,2018,83.0
260992,2018,95.0
261436,2018,60.0
261676,2018,59.0
261685,2018,73.0
261719,2018,63.0
261773,2018,97.0
261861,2018,85.0
262031,2018,30.0
262086,2018,33.0
262129,2018,25.0
262165,2018,0.0
262341,2018,41.0
262369,2018,80.0
262402,2018,1.0
262466,2018,71.0
362700,2018,49.0
362782,2018,43.0
363013,2018,77.0
363077,2018,80.0
363147,2018,75.0
363165,2018,36.0
363439,2018,92.0
363633,2018,56.0
363679,2018,49.0
363712,2018,30.0
363882,2018,48.0
363907,2018,100.0
363916,2018,82.0
363934,2018,57.0
364016,2018,41.0
364025,2018,34.0
364548,2018,88.0
364575,2018,82.0
364627,2018,73.0
364636,2018,64.0
364751,2018,80.0
364760,2018,74.0
364946,2018,68.0
364964,2018,73.0
365091,2018,78.0
365125,2018,59.0
365198,2018,57.0
365204,2018,22.0
365213,2018,38.0
365240,2018,57.0
365374,2018,14.0
365383,2018,86.0
365480,2018,34.0
365505,2018,50.0
365693,2018,43.0
365763,2018,50.0
365824,2018,71.0
365833,2018,61.0
366003,2018,0.0
366155,2018,100.0
366191,2018,63.0
366252,2018,41.0
366261,2018,79.0
366270,2018,74.0
366289,2018,92.0
366340,2018,94.0
366395,2018,45.0
366401,2018,26.0
366438,2018,95.0
366465,2018,70.0
366535,2018,76.0
366553,2018,85.0
366623,2018,45.0
366632,2018,82.0
366711,2018,49.0
367051,2018,100.0
367088,2018,83.0
367103,2018,85.0
367112,2018,93.0
367158,2018,84.0
367334,2018,76.0
367361,2018,86.0
367431,2018,60.0
367459,2018,45.0
367875,2018,52.0
367884,2018,86.0
367981,2018,81.0
368036,2018,92.0
368230,2018,95.0
368364,2018,80.0
368407,2018,75.0
368443,2018,80.0
368452,2018,93.0
368540,2018,75.0
368629,2018,59.0
368647,2018,43.0
368771,2018,36.0
368780,2018,81.0
368832,2018,94.0
368911,2018,79.0
369109,2018,93.0
369400,2018,61.0
369419,2018,41.0
369446,2018,90.0
369516,2018,90.0
369668,2018,63.0
369686,2018,100.0
369695,2018,38.0
369783,2018,85.0
369950,2018,36.0
371034,2018,40.0
371052,2018,89.0
371690,2018,33.0
371830,2018,58.0
371928,2018,65.0
371964,2018,73.0
372028,2018,73.0
372073,2018,78.0
372082,2018,69.0
372240,2018,100.0
372329,2018,85.0
372356,2018,76.0
372462,2018,54.0
372718,2018,71.0
372921,2018,91.0
372958,2018,100.0
373085,2018,68.0
373216,2018,40.0
373456,2018,100.0
373526,2018,49.0
373678,2018,69.0
373696,2018,67.0
373711,2018,71.0
373784,2018,76.0
374316,2018,100.0
374343,2018,74.0
374574,2018,84.0
374592,2018,66.0
374990,2018,79.0
375106,2018,70.0
375230,2018,92.0
375373,2018,75.0
375407,2018,33.0
375416,2018,91.0
375540,2018,35.0
375568,2018,53.0
375656,2018,48.0
375683,2018,72.0
375726,2018,36.0
375966,2018,63.0
375984,2018,95.0
376224,2018,100.0
376242,2018,93.0
376288,2018,100.0
376321,2018,75.0
376330,2018,0.0
376385,2018,98.0
376446,2018,67.0
376631,2018,53.0
376677,2018,86.0
376695,2018,95.0
377111,2018,75.0
377218,2018,54.0
377272,2018,97.0
377281,2018,99.0
377315,2018,90.0
377342,2018,82.0
377449,2018,100.0
377458,2018,80.0
377485,2018,29.0
377546,2018,54.0
377555,2018,39.0
377564,2018,43.0
377643,2018,76.0
377652,2018,91.0
377661,2018,95.0
377722,2018,57.0
377759,2018,74.0
378105,2018,80.0
378576,2018,62.0
378886,2018,73.0
378956,2018,83.0
379621,2018,78.0
379746,2018,37.0
379782,2018,74.0
380067,2018,95.0
380359,2018,71.0
380368,2018,69.0
380377,2018,64.0
380438,2018,82.0
380456,2018,46.0
381255,2018,59.0
381282,2018,44.0
381325,2018,32.0
381361,2018,28.0
381370,2018,59.0
381404,2018,74.0
381486,2018,100.0
381699,2018,81.0
381732,2018,72.0
382258,2018,42.0
382267,2018,35.0
382416,2018,27.0
382461,2018,71.0
382780,2018,83.0
382911,2018,64.0
382957,2018,82.0
383084,2018,15.0
383163,2018,30.0
383190,2018,61.0
383279,2018,50.0
383297,2018,40.0
383312,2018,58.0
383330,2018,80.0
383367,2018,56.0
383464,2018,92.0
383525,2018,100.0
383765,2018,92.0
383792,2018,96.0
383996,2018,56.0
384236,2018,93.0
384245,2018,88.0
384254,2018,26.0
384333,2018,55.0
384342,2018,33.0
384412,2018,17.0
384421,2018,17.0
385132,2018,58.0
385503,2018,86.0
385549,2018,66.0
385619,2018,64.0
386153,2018,63.0
386472,2018,66.0
387925,2018,89.0
388520,2018,67.0
388663,2018,42.0
389860,2018,58.0
390905,2018,49.0
391005,2018,75.0
392257,2018,68.0
392354,2018,100.0
392415,2018,72.0
392840,2018,56.0
393524,2018,55.0
393649,2018,92.0
393861,2018,0.0
395362,2018,76.0
395690,2018,88.0
397942,2018,95.0
399212,2018,33.0
399869,2018,76.0
399911,2018,27.0
400080,2018,69.0
400187,2018,57.0
401223,2018,64.0
401481,2018,86.0
401764,2018,62.0
402563,2018,81.0
402776,2018,86.0
402800,2018,84.0
403469,2018,46.0
403478,2018,47.0
403487,2018,41.0
404037,2018,46.0
404055,2018,89.0
404338,2018,30.0
404426,2018,41.0
404684,2018,88.0
404718,2018,71.0
404806,2018,96.0
404912,2018,61.0
404994,2018,69.0
405012,2018,48.0
405058,2018,33.0
405076,2018,75.0
405854,2018,100.0
405872,2018,28.0
406024,2018,67.0
406033,2018,67.0
406149,2018,70.0
406325,2018,75.0
406361,2018,86.0
406413,2018,48.0
406422,2018,58.0
406486,2018,55.0
406547,2018,86.0
407009,2018,54.0
407090,2018,54.0
407142,2018,64.0
407151,2018,68.0
407179,2018,83.0
407355,2018,60.0
407391,2018,64.0
407407,2018,0.0
407425,2018,79.0
407434,2018,68.0
407461,2018,62.0
407470,2018,93.0
407489,2018,72.0
407513,2018,56.0
407568,2018,81.0
407577,2018,83.0
407595,2018,75.0
407610,2018,0.0
407683,2018,73.0
407708,2018,50.0
407735,2018,90.0
407832,2018,30.0
408066,2018,76.0
408163,2018,80.0
408385,2018,78.0
408729,2018,67.0
408844,2018,87.0
408862,2018,89.0
409032,2018,100.0
409120,2018,91.0
409193,2018,100.0
409315,2018,79.0
409591,2018,70.0
409698,2018,48.0
410797,2018,89.0
410964,2018,27.0
411684,2018,58.0
412173,2018,83.0
412535,2018,54.0
412544,2018,58.0
412599,2018,75.0
413176,2018,83.0
413413,2018,80.0
413617,2018,72.0
413626,2018,89.0
413680,2018,62.0
413778,2018,73.0
413802,2018,89.0
413820,2018,78.0
413893,2018,97.0
413945,2018,55.0
413972,2018,72.0
414063,2018,44.0
414124,2018,65.0
414461,2018,95.0
414489,2018,49.0
414540,2018,61.0
414595,2018,45.0
414823,2018,63.0
414869,2018,76.0
414878,2018,0.0
414911,2018,55.0
414939,2018,62.0
415039,2018,56.0
415057,2018,59.0
415987,2018,93.0
416458,2018,90.0
417008,2018,64.0
417062,2018,59.0
417105,2018,30.0
417123,2018,68.0
417248,2018,6.0
417275,2018,56.0
417327,2018,100.0
417381,2018,100.0
417442,2018,72.0
417503,2018,67.0
417600,2018,74.0
417628,2018,69.0
417637,2018,84.0
417646,2018,100.0
417655,2018,65.0
417682,2018,60.0
417716,2018,91.0
417725,2018,93.0
417734,2018,25.0
417752,2018,63.0
417831,2018,22.0
417840,2018,80.0
417868,2018,48.0
417886,2018,83.0
417910,2018,57.0
417992,2018,83.0
418001,2018,88.0
418010,2018,100.0
418029,2018,0.0
418038,2018,96.0
418056,2018,30.0
418065,2018,51.0
418083,2018,75.0
418126,2018,73.0
418171,2018,45.0
418199,2018,57.0
418205,2018,55.0
418223,2018,67.0
418250,2018,54.0
418269,2018,90.0
418278,2018,12.0
418296,2018,83.0
418302,2018,68.0
418320,2018,41.0
418339,2018,12.0
418348,2018,28.0
418357,2018,77.0
418409,2018,55.0
418427,2018,83.0
418445,2018,80.0
418454,2018,56.0
418481,2018,68.0
418515,2018,74.0
418524,2018,74.0
418533,2018,47.0
418542,2018,47.0
418560,2018,56.0
418588,2018,70.0
418612,2018,100.0
418658,2018,44.0
418764,2018,100.0
418773,2018,100.0
418782,2018,94.0
418889,2018,48.0
418913,2018,82.0
418968,2018,66.0
419031,2018,56.0
419095,2018,50.0
419183,2018,85.0
419217,2018,50.0
419226,2018,48.0
419235,2018,99.0
419244,2018,49.0
419253,2018,81.0
419280,2018,100.0
419332,2018,0.0
419341,2018,82.0
419420,2018,50.0
419484,2018,67.0
419633,2018,91.0
419703,2018,97.0
419712,2018,96.0
419721,2018,97.0
420024,2018,78.0
420130,2018,68.0
420255,2018,81.0
420325,2018,88.0
420343,2018,62.0
420370,2018,96.0
420398,2018,46.0
420431,2018,75.0
420440,2018,49.0
420459,2018,33.0
420468,2018,78.0
420538,2018,74.0
420556,2018,50.0
420574,2018,33.0
420608,2018,53.0
420723,2018,55.0
420981,2018,94.0
421513,2018,66.0
421610,2018,24.0
421665,2018,50.0
421708,2018,80.0
421717,2018,46.0
421771,2018,80.0
421832,2018,86.0
421841,2018,47.0
421878,2018,81.0
421896,2018,77.0
422695,2018,47.0
422835,2018,90.0
423120,2018,93.0
423397,2018,93.0
423412,2018,59.0
423652,2018,54.0
425250,2018,78.0
425986,2018,94.0
426314,2018,34.0
427308,2018,99.0
427335,2018,100.0
427894,2018,64.0
427973,2018,58.0
427982,2018,100.0
427991,2018,51.0
428019,2018,68.0
428055,2018,87.0
428125,2018,86.0
428143,2018,77.0
428170,2018,74.0
428392,2018,71.0
429012,2018,21.0
429128,2018,67.0
430184,2018,50.0
430218,2018,80.0
430227,2018,88.0
430245,2018,72.0
430306,2018,67.0
430403,2018,78.0
430485,2018,38.0
430564,2018,11.0
430582,2018,69.0
430670,2018,100.0
430795,2018,57.0
430883,2018,63.0
430908,2018,64.0
430935,2018,97.0
430971,2018,69.0
431017,2018,69.0
431071,2018,57.0
431099,2018,73.0
431105,2018,64.0
431123,2018,100.0
431141,2018,69.0
431169,2018,89.0
431187,2018,42.0
431196,2018,95.0
431275,2018,100.0
431284,2018,44.0
431558,2018,46.0
431600,2018,58.0
431716,2018,41.0
431929,2018,100.0
431983,2018,67.0
432074,2018,54.0
432117,2018,87.0
432269,2018,70.0
432384,2018,78.0
432524,2018,56.0
433004,2018,50.0
433013,2018,44.0
433040,2018,52.0
433068,2018,60.0
433101,2018,78.0
433138,2018,72.0
433174,2018,67.0
433387,2018,42.0
433420,2018,62.0
433536,2018,92.0
433660,2018,32.0
433970,2018,65.0
434016,2018,81.0
434061,2018,60.0
434140,2018,71.0
434159,2018,76.0
434274,2018,77.0
434283,2018,100.0
434292,2018,100.0
434308,2018,76.0
434344,2018,57.0
434362,2018,59.0
434432,2018,75.0
434469,2018,100.0
434496,2018,62.0
434520,2018,85.0
434539,2018,97.0
434584,2018,27.0
434672,2018,58.0
434751,2018,92.0
434821,2018,89.0
434830,2018,56.0
434900,2018,95.0
434937,2018,0.0
436030,2018,93.0
436100,2018,82.0
436304,2018,54.0
436429,2018,50.0
436553,2018,100.0
436599,2018,100.0
436614,2018,50.0
436632,2018,74.0
436641,2018,77.0
436650,2018,80.0
436775,2018,44.0
436818,2018,51.0
436827,2018,41.0
436836,2018,56.0
