unitid,year,state,retention_rate,system,adoption_year,treated,post,event_time
159993,2020,LA,0.74,,,0,0,
160038,2009,LA,0.69,,,0,0,
160038,2010,LA,0.71,,,0,0,
160038,2011,LA,0.69,,,0,0,
160038,2012,LA,0.68,,,0,0,
160038,2013,LA,0.72,,,0,0,
160038,2014,LA,0.68,,,0,0,
160038,2015,LA,0.72,,,0,0,
160038,2016,LA,0.7,,,0,0,
160038,2017,LA,0.76,,,0,0,
160038,2018,LA,0.71,,,0,0,
160038,2019,LA,0.7,,,0,0,
160038,2020,LA,0.76,,,0,0,
160612,2009,LA,0.67,,,0,0,
160612,2010,LA,0.67,,,0,0,
160612,2011,LA,0.69,,,0,0,
160612,2012,LA,0.67,,,0,0,
160612,2013,LA,0.63,,,0,0,
160612,2014,LA,0.62,,,0,0,
160612,2015,LA,0.64,,,0,0,
160612,2016,LA,0.62,,,0,0,
160612,2017,LA,0.66,,,0,0,
160612,2018,LA,0.67,,,0,0,
160612,2019,LA,0.68,,,0,0,
160612,2020,LA,0.72,,,0,0,
160621,2009,LA,0.72,,,0,0,
160621,2010,LA,0.71,,,0,0,
160621,2011,LA,0.7,,,0,0,
160621,2012,LA,0.69,,,0,0,
160621,2013,LA,0.67,,,0,0,
160621,2014,LA,0.7,,,0,0,
160621,2015,LA,0.65,,,0,0,
160621,2016,LA,0.62,,,0,0,
160621,2017,LA,0.64,,,0,0,
160621,2018,LA,0.64,,,0,0,
160621,2019,LA,0.61,,,0,0,
160621,2020,LA,0.6,,,0,0,
160630,2009,LA,0.47,,,0,0,
160630,2010,LA,0.48,,,0,0,
160630,2011,LA,0.47,,,0,0,
160630,2012,LA,0.61,,,0,0,
160630,2013,LA,0.52,,,0,0,
160630,2014,LA,0.56,,,0,0,
160630,2015,LA,0.57,,,0,0,
160630,2016,LA,0.47,,,0,0,
160630,2017,LA,0.52,,,0,0,
160630,2018,LA,0.48,,,0,0,
160630,2019,LA,0.52,,,0,0,
160630,2020,LA,0.42,,,0,0,
160658,2009,LA,0.76,,,0,0,
160658,2010,LA,0.73,,,0,0,
160658,2011,LA,0.74,,,0,0,
160658,2012,LA,0.74,,,0,0,
160658,2013,LA,0.74,,,0,0,
160658,2014,LA,0.76,,,0,0,
160658,2015,LA,0.76,,,0,0,
160658,2016,LA,0.75,,,0,0,
160658,2017,LA,0.75,,,0,0,
160658,2018,LA,0.75,,,0,0,
160658,2019,LA,0.76,,,0,0,
160658,2020,LA,0.79,,,0,0,
161217,2009,ME,0.52,,,0,0,
161217,2010,ME,0.53,,,0,0,
161217,2011,ME,0.48,,,0,0,
161217,2012,ME,0.52,,,0,0,
161217,2013,ME,0.53,,,0,0,
161217,2014,ME,0.49,,,0,0,
161217,2015,ME,0.56,,,0,0,
161217,2016,ME,0.56,,,0,0,
161217,2017,ME,0.54,,,0,0,
161217,2018,ME,0.59,,,0,0,
161217,2019,ME,0.61,,,0,0,
161217,2020,ME,0.62,,,0,0,
161226,2009,ME,0.7,,,0,0,
161226,2010,ME,0.76,,,0,0,
161226,2011,ME,0.74,,,0,0,
161226,2012,ME,0.71,,,0,0,
161226,2013,ME,0.71,,,0,0,
161226,2014,ME,0.75,,,0,0,
161226,2015,ME,0.75,,,0,0,
161226,2016,ME,0.74,,,0,0,
161226,2017,ME,0.72,,,0,0,
161226,2018,ME,0.71,,,0,0,
161226,2019,ME,0.73,,,0,0,
161226,2020,ME,0.72,,,0,0,
161235,2009,ME,0.76,,,0,0,
161235,2010,ME,0.65,,,0,0,
161235,2011,ME,0.62,,,0,0,
161235,2012,ME,0.64,,,0,0,
161235,2013,ME,0.59,,,0,0,
161235,2014,ME,0.64,,,0,0,
161235,2015,ME,0.7,,,0,0,
161235,2016,ME,0.75,,,0,0,
161235,2017,ME,0.61,,,0,0,
161235,2018,ME,0.63,,,0,0,
161235,2019,ME,0.65,,,0,0,
161235,2020,ME,0.68,,,0,0,
161244,2009,ME,0.71,,,0,0,
161244,2010,ME,0.67,,,0,0,
161244,2011,ME,0.64,,,0,0,
161244,2012,ME,0.67,,,0,0,
161244,2013,ME,0.66,,,0,0,
161244,2014,ME,0.76,,,0,0,
161244,2015,ME,0.63,,,0,0,
161244,2016,ME,0.64,,,0,0,
161244,2017,ME,0.63,,,0,0,
161244,2018,ME,0.55,,,0,0,
161244,2019,ME,0.49,,,0,0,
161244,2020,ME,0.58,,,0,0,
161253,2009,ME,0.79,,,0,0,
161253,2010,ME,0.79,,,0,0,
161253,2011,ME,0.78,,,0,0,
161253,2012,ME,0.76,,,0,0,
161253,2013,ME,0.81,,,0,0,
161253,2014,ME,0.77,,,0,0,
161253,2015,ME,0.76,,,0,0,
161253,2016,ME,0.76,,,0,0,
161253,2017,ME,0.75,,,0,0,
161253,2018,ME,0.78,,,0,0,
161253,2019,ME,0.74,,,0,0,
161253,2020,ME,0.78,,,0,0,
161299,2009,ME,0.79,,,0,0,
161299,2010,ME,0.79,,,0,0,
161299,2011,ME,0.73,,,0,0,
161299,2012,ME,0.74,,,0,0,
161299,2013,ME,0.75,,,0,0,
161299,2014,ME,0.78,,,0,0,
161299,2015,ME,0.83,,,0,0,
161299,2016,ME,0.86,,,0,0,
161299,2017,ME,0.77,,,0,0,
161299,2018,ME,0.84,,,0,0,
161299,2019,ME,0.8,,,0,0,
161299,2020,ME,0.77,,,0,0,
161341,2009,ME,0.67,,,0,0,
161341,2010,ME,0.64,,,0,0,
161341,2011,ME,0.63,,,0,0,
161341,2012,ME,0.58,,,0,0,
161341,2013,ME,0.59,,,0,0,
161341,2014,ME,0.51,,,0,0,
161341,2015,ME,0.63,,,0,0,
161341,2016,ME,0.63,,,0,0,
161341,2017,ME,0.57,,,0,0,
161341,2018,ME,0.62,,,0,0,
161341,2019,ME,0.63,,,0,0,
161341,2020,ME,0.71,,,0,0,
161554,2009,ME,0.65,,,0,0,
161554,2010,ME,0.7,,,0,0,
161554,2011,ME,0.66,,,0,0,
161554,2012,ME,0.64,,,0,0,
161554,2013,ME,0.67,,,0,0,
161554,2014,ME,0.65,,,0,0,
161554,2015,ME,0.64,,,0,0,
161554,2016,ME,0.63,,,0,0,
161554,2017,ME,0.68,,,0,0,
161554,2018,ME,0.7,,,0,0,
161554,2019,ME,0.69,,,0,0,
161554,2020,ME,0.7,,,0,0,
161873,2009,MD,0.82,,,0,0,
161873,2010,MD,0.76,,,0,0,
161873,2011,MD,0.77,,,0,0,
161873,2012,MD,0.73,,,0,0,
161873,2013,MD,0.67,,,0,0,
161873,2014,MD,0.79,,,0,0,
161873,2015,MD,0.71,,,0,0,
161873,2016,MD,0.72,,,0,0,
161873,2017,MD,0.68,,,0,0,
161873,2018,MD,0.77,,,0,0,
161873,2019,MD,0.87,,,0,0,
161873,2020,MD,0.78,,,0,0,
162007,2009,MD,0.7,,,0,0,
162007,2010,MD,0.71,,,0,0,
162007,2011,MD,0.75,,,0,0,
162007,2012,MD,0.71,,,0,0,
162007,2013,MD,0.7,,,0,0,
162007,2014,MD,0.74,,,0,0,
162007,2015,MD,0.72,,,0,0,
162007,2016,MD,0.75,,,0,0,
162007,2017,MD,0.72,,,0,0,
162007,2018,MD,0.68,,,0,0,
162007,2019,MD,0.7,,,0,0,
162007,2020,MD,0.77,,,0,0,
162283,2009,MD,0.62,,,0,0,
162283,2010,MD,0.61,,,0,0,
162283,2011,MD,0.65,,,0,0,
162283,2012,MD,0.66,,,0,0,
162283,2013,MD,0.61,,,0,0,
162283,2014,MD,0.69,,,0,0,
162283,2015,MD,0.69,,,0,0,
162283,2016,MD,0.61,,,0,0,
162283,2017,MD,0.66,,,0,0,
162283,2018,MD,0.63,,,0,0,
162283,2019,MD,0.7,,,0,0,
162283,2020,MD,0.65,,,0,0,
162584,2009,MD,0.72,,,0,0,
162584,2010,MD,0.74,,,0,0,
162584,2011,MD,0.71,,,0,0,
162584,2012,MD,0.72,,,0,0,
162584,2013,MD,0.77,,,0,0,
162584,2014,MD,0.75,,,0,0,
162584,2015,MD,0.76,,,0,0,
162584,2016,MD,0.77,,,0,0,
162584,2017,MD,0.74,,,0,0,
162584,2018,MD,0.77,,,0,0,
162584,2019,MD,0.74,,,0,0,
162584,2020,MD,0.74,,,0,0,
163204,2009,MD,0.42,,,0,0,
163204,2010,MD,0.37,,,0,0,
163204,2011,MD,0.4,,,0,0,
163204,2012,MD,0.29,,,0,0,
163204,2013,MD,0.36,,,0,0,
163204,2014,MD,0.28,,,0,0,
163204,2015,MD,0.38,,,0,0,
163204,2016,MD,0.43,,,0,0,
163204,2017,MD,0.38,,,0,0,
163204,2018,MD,0.53,,,0,0,
163204,2019,MD,0.52,,,0,0,
163204,2020,MD,0.55,,,0,0,
163268,2009,MD,0.85,,,0,0,
163268,2010,MD,0.84,,,0,0,
163268,2011,MD,0.85,,,0,0,
163268,2012,MD,0.85,,,0,0,
163268,2013,MD,0.87,,,0,0,
163268,2014,MD,0.89,,,0,0,
163268,2015,MD,0.86,,,0,0,
163268,2016,MD,0.87,,,0,0,
163268,2017,MD,0.88,,,0,0,
163268,2018,MD,0.87,,,0,0,
163268,2019,MD,0.87,,,0,0,
163268,2020,MD,0.87,,,0,0,
163286,2009,MD,0.93,,,0,0,
163286,2010,MD,0.95,,,0,0,
163286,2011,MD,0.95,,,0,0,
163286,2012,MD,0.94,,,0,0,
163286,2013,MD,0.95,,,0,0,
163286,2014,MD,0.96,,,0,0,
163286,2015,MD,0.95,,,0,0,
163286,2016,MD,0.95,,,0,0,
163286,2017,MD,0.96,,,0,0,
163286,2018,MD,0.95,,,0,0,
163286,2019,MD,0.95,,,0,0,
163286,2020,MD,0.95,,,0,0,
163338,2009,MD,0.7,,,0,0,
163338,2010,MD,0.65,,,0,0,
163338,2011,MD,0.68,,,0,0,
163338,2012,MD,0.69,,,0,0,
163338,2013,MD,0.68,,,0,0,
163338,2014,MD,0.73,,,0,0,
163338,2015,MD,0.68,,,0,0,
163338,2016,MD,0.58,,,0,0,
163338,2017,MD,0.64,,,0,0,
163338,2018,MD,0.63,,,0,0,
163338,2019,MD,0.62,,,0,0,
163338,2020,MD,0.73,,,0,0,
163453,2009,MD,0.68,,,0,0,
163453,2010,MD,0.67,,,0,0,
163453,2011,MD,0.73,,,0,0,
163453,2012,MD,0.72,,,0,0,
163453,2013,MD,0.72,,,0,0,
163453,2014,MD,0.75,,,0,0,
163453,2015,MD,0.76,,,0,0,
163453,2016,MD,0.7,,,0,0,
163453,2017,MD,0.75,,,0,0,
163453,2018,MD,0.72,,,0,0,
163453,2019,MD,0.71,,,0,0,
163453,2020,MD,0.74,,,0,0,
163851,2009,MD,0.8,,,0,0,
163851,2010,MD,0.81,,,0,0,
163851,2011,MD,0.83,,,0,0,
163851,2012,MD,0.84,,,0,0,
163851,2013,MD,0.8,,,0,0,
163851,2014,MD,0.82,,,0,0,
163851,2015,MD,0.82,,,0,0,
163851,2016,MD,0.84,,,0,0,
163851,2017,MD,0.83,,,0,0,
163851,2018,MD,0.83,,,0,0,
163851,2019,MD,0.81,,,0,0,
163851,2020,MD,0.78,,,0,0,
163912,2009,MD,0.91,,,0,0,
163912,2010,MD,0.87,,,0,0,
163912,2011,MD,0.87,,,0,0,
163912,2012,MD,0.87,,,0,0,
163912,2013,MD,0.9,,,0,0,
163912,2014,MD,0.85,,,0,0,
163912,2015,MD,0.86,,,0,0,
163912,2016,MD,0.87,,,0,0,
163912,2017,MD,0.87,,,0,0,
163912,2018,MD,0.82,,,0,0,
163912,2019,MD,0.85,,,0,0,
163912,2020,MD,0.83,,,0,0,
164076,2009,MD,0.84,,,0,0,
164076,2010,MD,0.85,,,0,0,
164076,2011,MD,0.84,,,0,0,
164076,2012,MD,0.86,,,0,0,
164076,2013,MD,0.86,,,0,0,
164076,2014,MD,0.86,,,0,0,
164076,2015,MD,0.86,,,0,0,
164076,2016,MD,0.85,,,0,0,
164076,2017,MD,0.85,,,0,0,
164076,2018,MD,0.85,,,0,0,
164076,2019,MD,0.86,,,0,0,
164076,2020,MD,0.85,,,0,0,
164155,2009,MD,0.97,,,0,0,
164155,2010,MD,0.97,,,0,0,
164155,2011,MD,0.95,,,0,0,
164155,2012,MD,0.97,,,0,0,
164155,2013,MD,0.98,,,0,0,
164155,2014,MD,0.97,,,0,0,
164155,2015,MD,0.98,,,0,0,
164155,2016,MD,0.98,,,0,0,
164155,2017,MD,0.95,,,0,0,
164155,2018,MD,0.97,,,0,0,
164155,2019,MD,0.97,,,0,0,
164155,2020,MD,0.97,,,0,0,
165024,2009,MA,0.82,,,0,0,
165024,2010,MA,0.81,,,0,0,
165024,2011,MA,0.81,,,0,0,
165024,2012,MA,0.81,,,0,0,
165024,2013,MA,0.81,,,0,0,
165024,2014,MA,0.81,,,0,0,
165024,2015,MA,0.79,,,0,0,
165024,2016,MA,0.8,,,0,0,
165024,2017,MA,0.76,,,0,0,
165024,2018,MA,0.78,,,0,0,
165024,2019,MA,0.77,,,0,0,
165024,2020,MA,0.76,,,0,0,
165820,2009,MA,0.77,,,0,0,
165820,2010,MA,0.78,,,0,0,
165820,2011,MA,0.73,,,0,0,
165820,2012,MA,0.75,,,0,0,
165820,2013,MA,0.78,,,0,0,
165820,2014,MA,0.77,,,0,0,
165820,2015,MA,0.75,,,0,0,
165820,2016,MA,0.75,,,0,0,
165820,2017,MA,0.78,,,0,0,
165820,2018,MA,0.73,,,0,0,
165820,2019,MA,0.74,,,0,0,
165820,2020,MA,0.77,,,0,0,
165866,2009,MA,0.73,,,0,0,
165866,2010,MA,0.75,,,0,0,
165866,2011,MA,0.74,,,0,0,
165866,2012,MA,0.74,,,0,0,
165866,2013,MA,0.73,,,0,0,
165866,2014,MA,0.75,,,0,0,
165866,2015,MA,0.74,,,0,0,
165866,2016,MA,0.74,,,0,0,
165866,2017,MA,0.76,,,0,0,
165866,2018,MA,0.7,,,0,0,
165866,2019,MA,0.74,,,0,0,
165866,2020,MA,0.69,,,0,0,
166513,2009,MA,0.81,,,0,0,
166513,2010,MA,0.78,,,0,0,
166513,2011,MA,0.79,,,0,0,
166513,2012,MA,0.81,,,0,0,
166513,2013,MA,0.84,,,0,0,
166513,2014,MA,0.84,,,0,0,
166513,2015,MA,0.86,,,0,0,
166513,2016,MA,0.85,,,0,0,
166513,2017,MA,0.86,,,0,0,
166513,2018,MA,0.85,,,0,0,
166513,2019,MA,0.83,,,0,0,
166513,2020,MA,0.84,,,0,0,
166629,2009,MA,0.87,,,0,0,
166629,2010,MA,0.89,,,0,0,
166629,2011,MA,0.89,,,0,0,
166629,2012,MA,0.88,,,0,0,
166629,2013,MA,0.89,,,0,0,
166629,2014,MA,0.9,,,0,0,
166629,2015,MA,0.91,,,0,0,
166629,2016,MA,0.91,,,0,0,
166629,2017,MA,0.91,,,0,0,
166629,2018,MA,0.91,,,0,0,
166629,2019,MA,0.91,,,0,0,
166629,2020,MA,0.89,,,0,0,
166638,2009,MA,0.77,,,0,0,
166638,2010,MA,0.75,,,0,0,
166638,2011,MA,0.75,,,0,0,
166638,2012,MA,0.79,,,0,0,
166638,2013,MA,0.77,,,0,0,
166638,2014,MA,0.8,,,0,0,
166638,2015,MA,0.78,,,0,0,
166638,2016,MA,0.79,,,0,0,
166638,2017,MA,0.78,,,0,0,
166638,2018,MA,0.76,,,0,0,
166638,2019,MA,0.75,,,0,0,
166638,2020,MA,0.76,,,0,0,
166674,2009,MA,0.88,,,0,0,
166674,2010,MA,0.89,,,0,0,
166674,2011,MA,0.9,,,0,0,
166674,2012,MA,0.88,,,0,0,
166674,2013,MA,0.84,,,0,0,
166674,2014,MA,0.89,,,0,0,
166674,2015,MA,0.92,,,0,0,
166674,2016,MA,0.9,,,0,0,
166674,2017,MA,0.87,,,0,0,
166674,2018,MA,0.86,,,0,0,
166674,2019,MA,0.85,,,0,0,
166674,2020,MA,0.73,,,0,0,
166692,2009,MA,0.86,,,0,0,
166692,2010,MA,0.85,,,0,0,
166692,2011,MA,0.9,,,0,0,
166692,2012,MA,0.89,,,0,0,
166692,2013,MA,0.85,,,0,0,
166692,2014,MA,0.89,,,0,0,
166692,2015,MA,0.93,,,0,0,
166692,2016,MA,0.87,,,0,0,
166692,2017,MA,0.88,,,0,0,
166692,2018,MA,0.86,,,0,0,
166692,2019,MA,0.87,,,0,0,
166692,2020,MA,0.87,,,0,0,
167288,2009,MA,0.74,,,0,0,
167288,2010,MA,0.74,,,0,0,
167288,2011,MA,0.72,,,0,0,
167288,2012,MA,0.75,,,0,0,
167288,2013,MA,0.79,,,0,0,
167288,2014,MA,0.78,,,0,0,
167288,2015,MA,0.74,,,0,0,
167288,2016,MA,0.79,,,0,0,
167288,2017,MA,0.73,,,0,0,
167288,2018,MA,0.7,,,0,0,
167288,2019,MA,0.72,,,0,0,
167288,2020,MA,0.72,,,0,0,
167729,2009,MA,0.75,,,0,0,
167729,2010,MA,0.7,,,0,0,
167729,2011,MA,0.73,,,0,0,
167729,2012,MA,0.74,,,0,0,
167729,2013,MA,0.78,,,0,0,
167729,2014,MA,0.81,,,0,0,
167729,2015,MA,0.8,,,0,0,
167729,2016,MA,0.79,,,0,0,
167729,2017,MA,0.77,,,0,0,
167729,2018,MA,0.74,,,0,0,
167729,2019,MA,0.73,,,0,0,
167729,2020,MA,0.74,,,0,0,
167987,2009,MA,0.73,,,0,0,
167987,2010,MA,0.7,,,0,0,
167987,2011,MA,0.74,,,0,0,
167987,2012,MA,0.74,,,0,0,
167987,2013,MA,0.76,,,0,0,
167987,2014,MA,0.79,,,0,0,
167987,2015,MA,0.75,,,0,0,
167987,2016,MA,0.73,,,0,0,
167987,2017,MA,0.74,,,0,0,
167987,2018,MA,0.71,,,0,0,
167987,2019,MA,0.7,,,0,0,
167987,2020,MA,0.71,,,0,0,
168263,2009,MA,0.79,,,0,0,
168263,2010,MA,0.8,,,0,0,
168263,2011,MA,0.8,,,0,0,
168263,2012,MA,0.81,,,0,0,
168263,2013,MA,0.79,,,0,0,
168263,2014,MA,0.77,,,0,0,
168263,2015,MA,0.79,,,0,0,
168263,2016,MA,0.77,,,0,0,
168263,2017,MA,0.79,,,0,0,
168263,2018,MA,0.75,,,0,0,
168263,2019,MA,0.72,,,0,0,
168263,2020,MA,0.73,,,0,0,
168430,2009,MA,0.77,,,0,0,
168430,2010,MA,0.75,,,0,0,
168430,2011,MA,0.8,,,0,0,
168430,2012,MA,0.78,,,0,0,
168430,2013,MA,0.8,,,0,0,
168430,2014,MA,0.82,,,0,0,
168430,2015,MA,0.77,,,0,0,
168430,2016,MA,0.78,,,0,0,
168430,2017,MA,0.8,,,0,0,
168430,2018,MA,0.79,,,0,0,
168430,2019,MA,0.79,,,0,0,
168430,2020,MA,0.8,,,0,0,
168607,2009,MI,0.65,,,0,0,
168607,2010,MI,0.61,,,0,0,
168607,2011,MI,0.59,,,0,0,
168607,2012,MI,0.6,,,0,0,
168607,2013,MI,0.58,,,0,0,
168607,2014,MI,0.61,,,0,0,
168607,2015,MI,0.58,,,0,0,
168607,2016,MI,0.62,,,0,0,
168607,2017,MI,0.65,,,0,0,
168607,2018,MI,0.65,,,0,0,
168607,2019,MI,0.61,,,0,0,
168607,2020,MI,0.63,,,0,0,
169248,2009,MI,0.76,,,0,0,
169248,2010,MI,0.8,,,0,0,
169248,2011,MI,0.76,,,0,0,
169248,2012,MI,0.76,,,0,0,
169248,2013,MI,0.77,,,0,0,
169248,2014,MI,0.76,,,0,0,
169248,2015,MI,0.79,,,0,0,
169248,2016,MI,0.78,,,0,0,
169248,2017,MI,0.77,,,0,0,
169248,2018,MI,0.77,,,0,0,
169248,2019,MI,0.74,,,0,0,
169248,2020,MI,0.8,,,0,0,
169798,2009,MI,0.72,,,0,0,
169798,2010,MI,0.76,,,0,0,
169798,2011,MI,0.76,,,0,0,
169798,2012,MI,0.75,,,0,0,
169798,2013,MI,0.74,,,0,0,
169798,2014,MI,0.73,,,0,0,
169798,2015,MI,0.74,,,0,0,
169798,2016,MI,0.75,,,0,0,
169798,2017,MI,0.72,,,0,0,
169798,2018,MI,0.72,,,0,0,
169798,2019,MI,0.7,,,0,0,
169798,2020,MI,0.72,,,0,0,
169910,2009,MI,0.68,,,0,0,
169910,2010,MI,0.7,,,0,0,
169910,2011,MI,0.71,,,0,0,
169910,2012,MI,0.7,,,0,0,
169910,2013,MI,0.77,,,0,0,
169910,2014,MI,0.72,,,0,0,
169910,2015,MI,0.8,,,0,0,
169910,2016,MI,0.75,,,0,0,
169910,2017,MI,0.79,,,0,0,
169910,2018,MI,0.76,,,0,0,
169910,2019,MI,0.76,,,0,0,
169910,2020,MI,0.79,,,0,0,
170082,2009,MI,0.83,,,0,0,
170082,2010,MI,0.84,,,0,0,
170082,2011,MI,0.82,,,0,0,
170082,2012,MI,0.82,,,0,0,
170082,2013,MI,0.82,,,0,0,
170082,2014,MI,0.83,,,0,0,
170082,2015,MI,0.84,,,0,0,
170082,2016,MI,0.84,,,0,0,
170082,2017,MI,0.83,,,0,0,
170082,2018,MI,0.85,,,0,0,
170082,2019,MI,0.85,,,0,0,
170082,2020,MI,0.83,,,0,0,
170240,2009,MI,0.59,,,0,0,
170240,2010,MI,0.51,,,0,0,
170240,2011,MI,0.48,,,0,0,
170240,2012,MI,0.47,,,0,0,
170240,2013,MI,0.42,,,0,0,
170240,2014,MI,0.57,,,0,0,
170240,2015,MI,0.55,,,0,0,
170444,2009,MI,0.61,,,0,0,
170444,2010,MI,0.56,,,0,0,
170444,2011,MI,0.56,,,0,0,
170444,2012,MI,0.55,,,0,0,
170444,2013,MI,0.57,,,0,0,
170444,2014,MI,0.54,,,0,0,
170444,2015,MI,0.58,,,0,0,
170444,2016,MI,1.0,,,0,0,
170444,2017,MI,1.0,,,0,0,
170444,2019,MI,1.0,,,0,0,
170444,2020,MI,1.0,,,0,0,
170639,2009,MI,0.69,,,0,0,
170639,2010,MI,0.68,,,0,0,
170639,2011,MI,0.69,,,0,0,
170639,2012,MI,0.7,,,0,0,
170639,2013,MI,0.75,,,0,0,
170639,2014,MI,0.75,,,0,0,
170639,2015,MI,0.7,,,0,0,
170639,2016,MI,0.72,,,0,0,
170639,2017,MI,0.67,,,0,0,
170639,2018,MI,0.77,,,0,0,
170639,2019,MI,0.71,,,0,0,
170639,2020,MI,0.73,,,0,0,
170976,2009,MI,0.96,,,0,0,
170976,2010,MI,0.96,,,0,0,
170976,2011,MI,0.96,,,0,0,
170976,2012,MI,0.97,,,0,0,
170976,2013,MI,0.97,,,0,0,
170976,2014,MI,0.97,,,0,0,
170976,2015,MI,0.97,,,0,0,
170976,2016,MI,0.97,,,0,0,
170976,2017,MI,0.97,,,0,0,
170976,2018,MI,0.97,,,0,0,
170976,2019,MI,0.97,,,0,0,
170976,2020,MI,0.96,,,0,0,
171100,2009,MI,0.91,,,0,0,
171100,2010,MI,0.91,,,0,0,
171100,2011,MI,0.91,,,0,0,
171100,2012,MI,0.91,,,0,0,
171100,2013,MI,0.91,,,0,0,
171100,2014,MI,0.92,,,0,0,
171100,2015,MI,0.92,,,0,0,
171100,2016,MI,0.91,,,0,0,
171100,2017,MI,0.91,,,0,0,
171100,2018,MI,0.92,,,0,0,
171100,2019,MI,0.91,,,0,0,
171100,2020,MI,0.91,,,0,0,
171128,2009,MI,0.83,,,0,0,
171128,2010,MI,0.81,,,0,0,
171128,2011,MI,0.83,,,0,0,
171128,2012,MI,0.83,,,0,0,
171128,2013,MI,0.82,,,0,0,
171128,2014,MI,0.85,,,0,0,
171128,2015,MI,0.87,,,0,0,
171128,2016,MI,0.83,,,0,0,
171128,2017,MI,0.83,,,0,0,
171128,2018,MI,0.84,,,0,0,
171128,2019,MI,0.84,,,0,0,
171128,2020,MI,0.86,,,0,0,
171137,2009,MI,0.78,,,0,0,
171137,2010,MI,0.83,,,0,0,
171137,2011,MI,0.82,,,0,0,
171137,2012,MI,0.82,,,0,0,
171137,2013,MI,0.84,,,0,0,
171137,2014,MI,0.8,,,0,0,
171137,2015,MI,0.8,,,0,0,
171137,2016,MI,0.74,,,0,0,
171137,2017,MI,0.81,,,0,0,
171137,2018,MI,0.78,,,0,0,
171137,2019,MI,0.81,,,0,0,
171137,2020,MI,0.82,,,0,0,
171146,2009,MI,0.73,,,0,0,
171146,2010,MI,0.72,,,0,0,
171146,2011,MI,0.7,,,0,0,
171146,2012,MI,0.74,,,0,0,
171146,2013,MI,0.8,,,0,0,
171146,2014,MI,0.72,,,0,0,
171146,2015,MI,0.72,,,0,0,
171146,2016,MI,0.68,,,0,0,
171146,2017,MI,0.77,,,0,0,
171146,2018,MI,0.72,,,0,0,
171146,2019,MI,0.74,,,0,0,
171146,2020,MI,0.72,,,0,0,
171456,2009,MI,0.73,,,0,0,
171456,2010,MI,0.71,,,0,0,
171456,2011,MI,0.73,,,0,0,
171456,2012,MI,0.72,,,0,0,
171456,2013,MI,0.72,,,0,0,
171456,2014,MI,0.73,,,0,0,
171456,2015,MI,0.74,,,0,0,
171456,2016,MI,0.75,,,0,0,
171456,2017,MI,0.78,,,0,0,
171456,2018,MI,0.75,,,0,0,
171456,2019,MI,0.75,,,0,0,
171456,2020,MI,0.76,,,0,0,
171483,2009,MI,0.62,,,0,0,
171483,2010,MI,0.57,,,0,0,
171483,2011,MI,0.57,,,0,0,
171483,2012,MI,0.6,,,0,0,
171483,2015,MI,0.83,,,0,0,
171483,2016,MI,0.94,,,0,0,
171483,2017,MI,0.76,,,0,0,
171483,2018,MI,0.93,,,0,0,
171483,2019,MI,0.71,,,0,0,
171483,2020,MI,0.84,,,0,0,
171571,2009,MI,0.74,,,0,0,
171571,2010,MI,0.73,,,0,0,
171571,2011,MI,0.73,,,0,0,
171571,2012,MI,0.7,,,0,0,
171571,2013,MI,0.78,,,0,0,
171571,2014,MI,0.78,,,0,0,
171571,2015,MI,0.76,,,0,0,
171571,2016,MI,0.75,,,0,0,
171571,2017,MI,0.77,,,0,0,
171571,2018,MI,0.76,,,0,0,
171571,2019,MI,0.76,,,0,0,
171571,2020,MI,0.79,,,0,0,
172051,2009,MI,0.71,,,0,0,
172051,2010,MI,0.68,,,0,0,
172051,2011,MI,0.7,,,0,0,
172051,2012,MI,0.7,,,0,0,
172051,2013,MI,0.7,,,0,0,
172051,2014,MI,0.71,,,0,0,
172051,2015,MI,0.72,,,0,0,
172051,2016,MI,0.67,,,0,0,
172051,2017,MI,0.74,,,0,0,
172051,2018,MI,0.77,,,0,0,
172051,2019,MI,0.74,,,0,0,
172051,2020,MI,0.77,,,0,0,
172200,2009,MI,0.77,,,0,0,
172200,2010,MI,0.72,,,0,0,
172200,2011,MI,0.62,,,0,0,
172200,2012,MI,0.57,,,0,0,
172200,2013,MI,0.58,,,0,0,
172200,2014,MI,0.6,,,0,0,
172644,2009,MI,0.76,,,0,0,
172644,2010,MI,0.77,,,0,0,
172644,2011,MI,0.77,,,0,0,
172644,2012,MI,0.75,,,0,0,
172644,2013,MI,0.77,,,0,0,
172644,2014,MI,0.76,,,0,0,
172644,2015,MI,0.77,,,0,0,
172644,2016,MI,0.82,,,0,0,
172644,2017,MI,0.81,,,0,0,
172644,2018,MI,0.79,,,0,0,
172644,2019,MI,0.79,,,0,0,
172644,2020,MI,0.82,,,0,0,
172699,2009,MI,0.72,,,0,0,
172699,2010,MI,0.76,,,0,0,
172699,2011,MI,0.74,,,0,0,
172699,2012,MI,0.73,,,0,0,
172699,2013,MI,0.74,,,0,0,
172699,2014,MI,0.78,,,0,0,
172699,2015,MI,0.79,,,0,0,
172699,2016,MI,0.79,,,0,0,
172699,2017,MI,0.78,,,0,0,
172699,2018,MI,0.8,,,0,0,
172699,2019,MI,0.78,,,0,0,
172699,2020,MI,0.78,,,0,0,
173124,2009,MN,0.72,,,0,0,
173124,2010,MN,0.72,,,0,0,
173124,2011,MN,0.68,,,0,0,
