state,ncessch,school_code,school_name,score,running,cutoff,treat,titlei,grad_rate,econ_disadv_share,achievement,enrollment,is_high,next_score,award,got_funds,sharpness
WA,530231000319,2966,Grant Elementary School,6.35,4.074999999999999,2.275,0,True,,0.5763546798029556,53.0,487.0,0.0,7.05,0.0,0,0.9989811512990321
WA,530657000964,2967,Emerson Elementary,4.0,1.725,2.275,0,True,,0.9263456090651558,20.5,603.0,0.0,2.25,31223.0,1,0.9989811512990321
WA,530344000514,2968,Almira Coulee Hartline High School,8.62,6.344999999999999,2.275,0,False,,0.45,69.75,79.0,1.0,9.25,0.0,0,0.9989811512990321
WA,530522000789,2969,Lakeview Terrace Elementary,4.0,1.725,2.275,0,True,,0.6428571428571429,47.0,487.0,0.0,3.55,30695.0,1,0.9989811512990321
WA,530522001982,2970,Midway Elementary,4.3,2.025,2.275,0,True,,0.8709677419354839,29.5,399.0,0.0,2.9,0.0,0,0.9989811512990321
WA,530003000011,2971,Stevens Elementary School,3.25,0.9750000000000001,2.275,0,True,,0.8453237410071942,44.5,369.0,0.0,3.5,0.0,0,0.9989811512990321
WA,530366000562,2972,Central Elementary School,2.65,0.375,2.275,0,True,,0.8111587982832618,37.5,242.0,0.0,3.75,0.0,0,0.9989811512990321
WA,530594000903,2974,Oak Harbor High School,6.4,4.125,2.275,0,False,,0.4242424242424242,52.0,1580.0,1.0,6.1,0.0,0,0.9989811512990321
WA,530771001193,2975,John Rogers Elementary School,5.9,3.6250000000000004,2.275,0,True,,0.4074074074074074,59.5,324.0,0.0,6.65,0.0,0,0.9989811512990321
WA,530771001228,2976,Olympic Hills Elementary School,6.45,4.175000000000001,2.275,0,True,,0.7351351351351352,67.0,504.0,0.0,7.45,0.0,0,0.9989811512990321
WA,530771003356,2977,Viewlands Elementary School,7.8,5.525,2.275,0,True,,0.4303030303030303,52.0,383.0,0.0,8.6,0.0,0,0.9989811512990321
WA,530000100377,2980,Byron Kibler Elementary School,6.1,3.8249999999999997,2.275,0,True,,0.4291666666666666,55.0,451.0,0.0,6.7,0.0,0,0.9989811512990321
WA,530498000759,2981,Lakeridge Elementary School,9.4,7.125,2.275,0,False,,0.0035335689045936,88.0,451.0,0.0,9.95,0.0,0,0.9989811512990321
WA,530354000521,2982,Bow Lake Elementary,3.8,1.525,2.275,0,True,,0.8114754098360656,36.5,492.0,0.0,2.8,34983.0,1,0.9989811512990321
WA,530354002304,2983,North Hill Elementary,7.0,4.725,2.275,0,True,,0.4411764705882353,63.5,547.0,0.0,8.75,0.0,0,0.9989811512990321
WA,530354000537,2984,Midway Elementary,4.55,2.275,2.275,0,True,,0.8054794520547945,38.0,562.0,0.0,2.95,0.0,0,0.9989811512990321
WA,530792001299,2990,Briarcrest Elementary,8.6,6.324999999999999,2.275,0,True,,0.381294964028777,72.5,523.0,0.0,7.05,0.0,0,0.9989811512990321
WA,530423000682,2992,Rose Hill Elementary,9.9,7.625,2.275,0,False,,0.2369668246445497,74.0,487.0,0.0,9.9,0.0,0,0.9989811512990321
WA,530591000885,2993,Kenmore Elementary,4.65,2.3750000000000004,2.275,0,True,,0.3983050847457627,56.5,536.0,0.0,6.4,0.0,0,0.9989811512990321
WA,530108000176,2994,Brownsville Elementary,8.13,5.855,2.275,0,False,,0.2489082969432314,73.0,469.0,0.0,8.83,0.0,0,0.9989811512990321
WA,530816001352,2995,Olalla Elementary School,6.75,4.475,2.275,0,False,,0.4012345679012346,69.5,320.0,0.0,8.13,0.0,0,0.9989811512990321
WA,530246000365,2996,Ellensburg High School,6.5,4.225,2.275,0,False,,0.3839285714285714,60.5,956.0,1.0,6.0,0.0,0,0.9989811512990321
WA,530891001526,2998,Toledo Elementary School,2.9,0.625,2.275,0,False,,0.5675675675675675,54.5,380.0,0.0,2.73,0.0,0,0.9989811512990321
WA,530294000476,3000,Harvard Elementary,5.15,2.8750000000000004,2.275,0,False,,0.923809523809524,45.5,404.0,0.0,5.1,0.0,0,0.9989811512990321
WA,530540000812,3001,Madison Elementary,3.45,1.1750000000000003,2.275,0,True,,0.6481481481481481,37.0,545.0,0.0,4.5,36045.0,1,0.9989811512990321
WA,530267000410,3002,View Ridge Elementary,8.15,5.875,2.275,0,False,,0.4536082474226804,64.5,566.0,0.0,7.1,0.0,0,0.9989811512990321
WA,530531002608,3003,Mount Baker Junior High,2.23,-0.04499999999999993,2.275,1,False,,0.6156462585034014,38.0,269.0,0.0,1.95,0.0,0,0.9989811512990321
WA,530802001324,3005,Central Emerson Elementary,6.05,3.775,2.275,0,True,,0.5036496350364964,44.0,259.0,0.0,5.6,0.0,0,0.9989811512990321
WA,530825001379,3007,Hamblen Elementary,7.93,5.654999999999999,2.275,0,False,,0.4253246753246753,72.0,527.0,0.0,8.05,0.0,0,0.9989811512990321
WA,530825002764,3008,Bryant Center,8.87,6.594999999999999,2.275,0,False,,0.3915662650602409,64.5,340.0,1.0,9.25,0.0,0,0.9989811512990321
WA,530585000869,3010,North Thurston High School,5.45,3.1750000000000003,2.275,0,False,,0.3949579831932773,62.5,1475.0,1.0,5.05,0.0,0,0.9989811512990321
WA,530765002666,3011,Friday Harbor Middle School,6.9,4.625,2.275,0,False,,0.4432432432432432,62.0,162.0,0.0,6.58,0.0,0,0.9989811512990321
WA,530159000280,3012,Columbia Middle School,2.15,-0.125,2.275,1,True,,0.5647058823529412,34.5,181.0,0.0,3.1,0.0,0,0.9989811512990321
WA,530315000497,3013,Smith Elementary School,4.45,2.1750000000000003,2.275,0,True,,0.8333333333333334,49.5,583.0,0.0,3.45,30130.0,1,0.9989811512990321
WA,530648000957,3015,Othello High School,5.0,2.725,2.275,0,True,,0.7907801418439716,33.0,1202.0,1.0,5.3,0.0,0,0.9989811512990321
WA,530927001583,3016,Sarah J Anderson Elementary,5.3,3.025,2.275,0,True,,0.5885558583106267,50.0,735.0,0.0,3.4,30430.0,1,0.9989811512990321
WA,530927001572,3017,Lake Shore Elementary,5.45,3.1750000000000003,2.275,0,False,,0.2796610169491525,63.5,440.0,0.0,5.7,0.0,0,0.9989811512990321
WA,530038000051,3018,Glenwood Heights Primary,4.55,2.275,2.275,0,True,,0.4049079754601227,50.5,559.0,0.0,5.0,0.0,0,0.9989811512990321
WA,530447000710,3019,Robert Gray Elementary,5.25,2.975,2.275,0,True,,0.4765957446808511,45.0,445.0,0.0,3.4,0.0,0,0.9989811512990321
WA,530708001053,3020,Mountain View Elementary,1.8,-0.47499999999999987,2.275,1,True,,0.898989898989899,32.0,307.0,0.0,2.7,0.0,0,0.9989811512990321
WA,530522000790,3021,Larson Heights Elementary,1.6,-0.6749999999999998,2.275,1,True,,0.9493670886075948,24.5,316.0,0.0,1.85,0.0,0,0.9989811512990321
WA,530522000785,3022,Columbia Middle School,4.5,2.225,2.275,0,False,,0.6405919661733616,44.5,999.0,0.0,3.95,0.0,0,0.9989811512990321
WA,531011002609,3023,K-8 Learning Lab,3.98,1.705,2.275,0,False,,0.5416666666666666,49.5,200.0,0.0,1.58,0.0,0,0.9989811512990321
WA,530609000914,3024,Ocosta Junior - Senior High,3.1,0.8250000000000002,2.275,0,True,,0.8571428571428571,39.5,278.0,1.0,3.43,0.0,0,0.9989811512990321
WA,530609000913,3025,Ocosta Elementary School,2.9,0.625,2.275,0,True,,0.8805970149253731,47.5,358.0,0.0,3.45,0.0,0,0.9989811512990321
WA,530771001261,3026,Wedgwood Elementary School,9.13,6.855,2.275,0,False,,0.0944206008583691,83.0,463.0,0.0,8.95,0.0,0,0.9989811512990321
WA,530771001225,3027,James Baldwin Elementary School,8.7,6.424999999999999,2.275,0,True,,0.79,57.0,254.0,0.0,8.1,0.0,0,0.9989811512990321
WA,530771001242,3028,Sacajawea Elementary School,6.45,4.175000000000001,2.275,0,False,,0.2421052631578947,59.5,252.0,0.0,4.55,0.0,0,0.9989811512990321
WA,530498000761,3029,Mercer Island High School,9.1,6.824999999999999,2.275,0,False,,0.0267062314540059,94.75,1544.0,1.0,9.0,0.0,0,0.9989811512990321
WA,530723001066,3034,Campbell Hill Elementary School,2.6,0.3250000000000002,2.275,0,True,,0.8051282051282052,39.5,334.0,0.0,2.9,31145.0,1,0.9989811512990321
WA,530723001079,3035,McKnight Middle School,5.15,2.8750000000000004,2.275,0,False,,0.508274231678487,53.5,930.0,0.0,4.7,0.0,0,0.9989811512990321
WA,530375000573,3038,Issaquah Middle School,8.75,6.475,2.275,0,False,,0.1501564129301355,74.5,1003.0,0.0,8.55,0.0,0,0.9989811512990321
WA,530423000675,3041,Lakeview Elementary,8.4,6.125,2.275,0,False,,0.1302681992337164,78.5,556.0,0.0,9.4,0.0,0,0.9989811512990321
WA,530033000044,3043,Halilts Elementary School,9.13,6.855,2.275,0,False,,0.0194805194805194,89.5,357.0,0.0,9.15,0.0,0,0.9989811512990321
WA,530816001351,3046,Marcus Whitman Middle School,3.08,0.8050000000000002,2.275,0,True,,0.4664634146341463,48.5,713.0,0.0,2.65,0.0,0,0.9989811512990321
WA,530303000489,3048,Glenwood Secondary,3.65,1.375,2.275,0,False,,0.4102564102564102,49.5,44.0,1.0,3.45,0.0,0,0.9989811512990321
WA,530459000717,3049,Dallesport Elementary,2.78,0.5049999999999999,2.275,0,True,,0.6923076923076923,34.5,143.0,0.0,1.68,0.0,0,0.9989811512990321
WA,530622000938,3051,E Omak Elementary,4.45,2.1750000000000003,2.275,0,True,,0.7584415584415585,34.0,359.0,0.0,3.65,0.0,0,0.9989811512990321
WA,530696001032,3052,Kalles Junior High,4.8,2.525,2.275,0,False,,0.330550918196995,66.5,922.0,0.0,5.45,0.0,0,0.9989811512990321
WA,530870001470,3053,Grant Elementary School,7.08,4.805,2.275,0,False,,0.3580246913580246,62.0,351.0,0.0,6.75,0.0,0,0.9989811512990321
WA,530870001454,3054,Baker Middle School,2.65,0.375,2.275,0,True,,0.7994542974079127,37.0,767.0,0.0,3.95,34548.0,1,0.9989811512990321
WA,530669000982,3055,Evergreen Elementary,7.3,5.025,2.275,0,True,,0.6071428571428571,62.0,281.0,0.0,6.75,0.0,0,0.9989811512990321
WA,530669000988,3056,Vaughn Elementary School,4.4,2.1250000000000004,2.275,0,True,,0.4020618556701031,59.5,455.0,0.0,6.0,0.0,0,0.9989811512990321
WA,530015000019,3057,Mount Erie Elementary,9.07,6.795,2.275,0,True,,0.3137254901960784,69.5,378.0,0.0,7.45,0.0,0,0.9989811512990321
WA,530486000733,3059,Cascade Elementary,3.0,0.7250000000000001,2.275,0,False,,0.6188340807174888,48.5,411.0,0.0,4.1,0.0,0,0.9989811512990321
WA,530513000773,3060,Frank Wagner Elementary,2.8,0.5249999999999999,2.275,0,True,,0.7283018867924528,17.0,592.0,0.0,3.7,47357.0,1,0.9989811512990321
WA,530906002657,3062,Trout Lake Elementary,8.1,5.824999999999999,2.275,0,True,,,69.75,72.0,0.0,8.6,0.0,0,0.9989811512990321
WA,530825001413,3063,Westview Elementary,7.15,4.875,2.275,0,True,,0.7181818181818181,61.5,520.0,0.0,6.15,0.0,0,0.9989811512990321
WA,530111000203,3064,University Elementary School,3.2,0.9250000000000003,2.275,0,True,,0.5328467153284672,49.5,312.0,0.0,4.0,0.0,0,0.9989811512990321
WA,530111000191,3065,Central Valley High School,6.65,4.375,2.275,0,False,,0.2682481751824817,68.5,2236.0,1.0,5.6,0.0,0,0.9989811512990321
WA,530618000929,3066,Madison Elementary School,4.43,2.155,2.275,0,False,,0.4414414414414414,57.0,282.0,0.0,4.68,0.0,0,0.9989811512990321
WA,530747001118,3067,Rochester Middle School,6.0,3.725,2.275,0,True,,0.5531914893617021,56.0,523.0,0.0,6.45,0.0,0,0.9989811512990321
WA,530831001421,3068,St John/Endicott High,6.55,4.275,2.275,0,False,,0.3333333333333333,49.75,78.0,1.0,5.7,0.0,0,0.9989811512990321
WA,530831001420,3069,St John Elementary,7.92,5.645,2.275,0,True,,0.25,69.5,77.0,0.0,9.0,0.0,0,0.9989811512990321
WA,530465000723,3070,Artz Fox Elementary,2.7,0.42500000000000027,2.275,0,True,,0.9522184300341296,22.5,496.0,0.0,3.4,55000.0,1,0.9989811512990321
WA,530315000498,3071,Grandview Middle School,4.55,2.275,2.275,0,True,,0.8692660550458715,41.0,905.0,0.0,3.1,0.0,0,0.9989811512990321
WA,530351000517,3073,Tieton Elementary School,5.65,3.3750000000000004,2.275,0,True,,0.8644688644688645,47.0,270.0,0.0,4.35,0.0,0,0.9989811512990321
WA,530972001654,3074,West Valley High School,6.0,3.725,2.275,0,False,,0.4045226130653266,53.0,1590.0,1.0,6.3,0.0,0,0.9989811512990321
WA,530957001625,3075,Washtucna Elementary/High School,4.6,2.3249999999999997,2.275,0,True,,0.8529411764705882,39.5,61.0,1.0,5.3,0.0,0,0.9989811512990321
WA,530393000602,3077,Hawthorne Elementary School,5.6,3.3249999999999997,2.275,0,True,,,49.5,436.0,0.0,4.0,0.0,0,0.9989811512990321
WA,530291000468,3078,Finley Elementary,2.4,0.125,2.275,0,True,,0.8214285714285714,24.5,404.0,0.0,1.6,0.0,0,0.9989811512990321
WA,530682000999,3079,Hamilton Elementary,8.1,5.824999999999999,2.275,0,True,,0.5529953917050692,73.5,405.0,0.0,6.2,0.0,0,0.9989811512990321
WA,530927001556,3080,Benjamin Franklin Elementary,7.45,5.175000000000001,2.275,0,False,,0.1959798994974874,62.0,379.0,0.0,7.25,0.0,0,0.9989811512990321
WA,530927001569,3081,Hudson's Bay High School,5.3,3.025,2.275,0,False,,0.6545454545454545,35.5,1244.0,1.0,4.55,0.0,0,0.9989811512990321
WA,530000300589,3082,Butler Acres Elementary,6.95,4.675000000000001,2.275,0,False,,0.5070422535211268,54.5,404.0,0.0,6.65,0.0,0,0.9989811512990321
WA,530231000321,3083,Lee Elementary,7.45,5.175000000000001,2.275,0,True,,0.7377049180327869,59.5,455.0,0.0,7.7,0.0,0,0.9989811512990321
WA,530657000966,3085,Mark Twain Elementary,5.3,3.025,2.275,0,True,,0.7446300715990454,35.5,682.0,0.0,3.7,0.0,0,0.9989811512990321
WA,530573000849,3086,Mesa Elem,5.25,2.975,2.275,0,True,,0.6632653061224489,39.5,196.0,0.0,4.5,0.0,0,0.9989811512990321
WA,530678000993,3087,Pomeroy Elementary School,7.3,5.025,2.275,0,True,,0.5666666666666667,59.5,214.0,0.0,7.45,0.0,0,0.9989811512990321
WA,530708001055,3088,Quincy High School,5.2,2.9250000000000003,2.275,0,True,,0.7197802197802198,37.0,800.0,1.0,5.8,0.0,0,0.9989811512990321
WA,530807001335,3089,Soap Lake Middle & High School,1.8,-0.47499999999999987,2.275,1,True,,0.7797619047619048,27.0,284.0,1.0,2.28,47433.0,1,0.9989811512990321
WA,530522000787,3091,Garden Heights Elementary,2.5,0.2250000000000001,2.275,0,True,,0.5714285714285714,48.0,501.0,0.0,3.8,30696.0,1,0.9989811512990321
WA,530261000388,3092,Grant Elementary,3.05,0.7749999999999999,2.275,0,True,,0.538860103626943,57.0,481.0,0.0,2.35,0.0,0,0.9989811512990321
WA,530684001005,3094,Salish Coast Elementary,5.43,3.155,2.275,0,True,,0.5622641509433962,54.0,517.0,0.0,5.45,0.0,0,0.9989811512990321
WA,530771001136,3095,Mercer International Middle School,8.15,5.875,2.275,0,True,,0.62677304964539,66.0,1115.0,0.0,6.9,0.0,0,0.9989811512990321
WA,530771001149,3096,Chief Sealth International High School,5.35,3.0749999999999997,2.275,0,False,,0.5643153526970954,54.5,1088.0,1.0,5.1,0.0,0,0.9989811512990321
WA,530354000535,3097,Marvista Elementary,5.65,3.3750000000000004,2.275,0,True,,0.3693693693693693,55.5,588.0,0.0,6.15,0.0,0,0.9989811512990321
WA,530354000524,3098,Chinook Middle School,3.8,1.525,2.275,0,True,,0.7993197278911565,42.0,727.0,0.0,2.35,31106.0,1,0.9989811512990321
WA,530354000526,3099,Evergreen High School,4.35,2.0749999999999997,2.275,0,True,,0.8592233009708737,47.5,1040.0,1.0,4.1,0.0,0,0.9989811512990321
WA,530039000089,3100,Stevenson Elementary,5.0,2.725,2.275,0,True,,0.6697247706422018,38.0,697.0,0.0,4.6,0.0,0,0.9989811512990321
WA,530456000715,3101,Cherry Valley Elementary School,6.0,3.725,2.275,0,False,,0.104089219330855,69.0,496.0,0.0,5.15,0.0,0,0.9989811512990321
WA,530792001302,3104,Echo Lake Elementary School,6.7,4.425000000000001,2.275,0,True,,0.3786764705882353,61.0,426.0,0.0,6.1,0.0,0,0.9989811512990321
WA,530591000881,3105,Crystal Springs Elementary,8.05,5.775,2.275,0,True,,0.3297491039426523,60.5,591.0,0.0,8.25,0.0,0,0.9989811512990321
WA,530591000876,3106,Bothell High School,9.0,6.725,2.275,0,False,,0.1719197707736389,74.5,1607.0,1.0,8.5,0.0,0,0.9989811512990321
WA,530591000875,3107,Arrowhead Elementary,5.4,3.1250000000000004,2.275,0,False,,0.1390134529147982,74.5,406.0,0.0,5.75,0.0,0,0.9989811512990321
WA,530066000137,3108,Crownhill Elementary School,7.45,5.175000000000001,2.275,0,True,,0.6211180124223602,54.5,372.0,0.0,5.75,25648.0,1,0.9989811512990321
WA,530066000139,3109,Bremerton High School,3.15,0.875,2.275,0,True,,0.5572519083969466,44.5,1210.0,1.0,3.0,0.0,0,0.9989811512990321
WA,530816001356,3110,South Colby Elementary,8.43,6.154999999999999,2.275,0,False,,0.2777777777777778,77.0,330.0,0.0,4.93,0.0,0,0.9989811512990321
WA,530459000718,3111,Lyle High School,3.72,1.4450000000000003,2.275,0,True,,0.6666666666666666,49.75,78.0,1.0,3.1,49154.0,1,0.9989811512990321
WA,530519000784,3112,Morton Junior-Senior High,5.45,3.1750000000000003,2.275,0,False,,0.5662650602409639,42.0,171.0,1.0,5.08,0.0,0,0.9989811512990321
WA,530336000512,3113,Harrington High School,2.55,0.2749999999999999,2.275,0,True,,0.4827586206896552,39.75,47.0,1.0,3.6,0.0,0,0.9989811512990321
WA,530870001508,3116,Wainwright Intermediate School,3.65,1.375,2.275,0,False,,0.5264227642276422,45.5,502.0,0.0,3.85,0.0,0,0.9989811512990321
WA,530141000258,3117,Idlewild Elementary School,5.58,3.305,2.275,0,False,,0.4430379746835443,58.0,496.0,0.0,2.9,0.0,0,0.9989811512990321
WA,530852001436,3119,Stevenson High School,4.6,2.3249999999999997,2.275,0,True,,0.5238095238095238,52.0,262.0,1.0,5.1,0.0,0,0.9989811512990321
WA,530543000820,3120,Olympic View Middle School,7.35,5.074999999999999,2.275,0,False,,0.4787234042553192,56.5,963.0,0.0,7.4,0.0,0,0.9989811512990321
WA,530543000819,3121,Olivia Park Elementary,5.55,3.275,2.275,0,True,,0.7578616352201258,36.0,614.0,0.0,6.05,0.0,0,0.9989811512990321
WA,530240000343,3122,Lynndale Elementary,7.05,4.775,2.275,0,True,,0.4738955823293173,56.5,461.0,0.0,6.15,31009.0,1,0.9989811512990321
WA,530240002673,3123,Edmonds Woodway High School,5.65,3.3750000000000004,2.275,0,False,,0.3409090909090909,69.5,1562.0,1.0,5.45,0.0,0,0.9989811512990321
WA,530024000024,3124,Post Middle School,4.7,2.4250000000000003,2.275,0,False,,0.378716744913928,54.5,668.0,0.0,3.5,0.0,0,0.9989811512990321
WA,530834001425,3125,Stanwood Elementary School,8.43,6.154999999999999,2.275,0,True,,0.4333333333333333,67.0,518.0,0.0,8.45,0.0,0,0.9989811512990321
WA,530111000197,3127,McDonald Elementary School,7.07,4.795,2.275,0,True,,0.5753424657534246,64.5,297.0,0.0,4.55,0.0,0,0.9989811512990321
WA,530228000316,3128,Trentwood School,6.2,3.9250000000000003,2.275,0,True,,0.6428571428571429,43.5,454.0,0.0,7.75,0.0,0,0.9989811512990321
WA,530969001644,3129,Orchard Center Elementary,4.75,2.475,2.275,0,True,,0.6258503401360545,37.0,248.0,0.0,5.4,0.0,0,0.9989811512990321
WA,530585000867,3130,Mountain View Elementary,5.15,2.8750000000000004,2.275,0,True,,0.6183745583038869,57.0,723.0,0.0,3.95,0.0,0,0.9989811512990321
WA,530618000937,3132,Olympia High School,8.7,6.424999999999999,2.275,0,False,,0.1705607476635514,83.5,1879.0,1.0,8.5,0.0,0,0.9989811512990321
WA,530618000925,3133,Jefferson Middle School,9.55,7.275,2.275,0,True,,0.455981941309255,77.5,473.0,0.0,9.5,0.0,0,0.9989811512990321
WA,530042000106,3134,Happy Valley Elementary School,5.05,2.775,2.275,0,False,,0.3165137614678899,57.0,454.0,0.0,4.65,0.0,0,0.9989811512990321
WA,530057000132,3136,Blaine High School,7.55,5.275,2.275,0,False,,0.5289855072463768,57.0,650.0,1.0,7.0,0.0,0,0.9989811512990321
WA,530429000687,3137,Lamont Middle School,2.55,0.2749999999999999,2.275,0,False,,0.7352941176470589,34.5,40.0,0.0,1.0,0.0,0,0.9989811512990321
WA,531011001686,3138,Barge-Lincoln Elementary School,5.55,3.275,2.275,0,True,,0.9574468085106383,35.0,576.0,0.0,5.5,0.0,0,0.9989811512990321
WA,530948001617,3141,Wapato High School,4.75,2.475,2.275,0,True,,0.8904761904761904,33.5,863.0,1.0,4.75,0.0,0,0.9989811512990321
WA,530393000610,3144,Washington Elementary School,3.1,0.8250000000000002,2.275,0,True,,,44.5,389.0,0.0,2.15,0.0,0,0.9989811512990321
WA,530084000165,3145,Neah Bay Junior/ Senior High School,3.87,1.5950000000000002,2.275,0,True,,0.7889908256880734,39.5,187.0,1.0,3.45,0.0,0,0.9989811512990321
WA,530927001577,3146,Mcloughlin Middle School,1.75,-0.5249999999999999,2.275,1,True,,0.805668016194332,27.5,1054.0,0.0,1.25,47415.0,1,0.9989811512990321
WA,530954001624,3147,Washougal High School,5.9,3.6250000000000004,2.275,0,False,,0.364,56.5,1084.0,1.0,5.8,0.0,0,0.9989811512990321
WA,530270000417,3148,Ellsworth Elementary School,5.5,3.225,2.275,0,True,,0.6287128712871287,47.0,384.0,0.0,4.15,0.0,0,0.9989811512990321
WA,530270000425,3149,Sifton Elementary School,3.3,1.025,2.275,0,True,,0.6730769230769231,44.5,408.0,0.0,3.5,35289.0,1,0.9989811512990321
WA,530447000703,3151,Mark Morris High School,6.25,3.975,2.275,0,False,,0.4449541284403669,50.0,941.0,1.0,5.65,0.0,0,0.9989811512990321
WA,530936001595,3152,Mattawa Elementary,3.0,0.7250000000000001,2.275,0,True,,0.9049773755656108,23.0,410.0,0.0,3.25,0.0,0,0.9989811512990321
WA,530522000791,3153,Longview Elementary,3.25,0.9750000000000001,2.275,0,True,,0.7342342342342343,47.0,477.0,0.0,3.2,0.0,0,0.9989811512990321
WA,530570000845,3155,Pacific Beach Elementary School,3.05,0.7749999999999999,2.275,0,True,,0.9054054054054054,27.0,141.0,0.0,4.5,48865.0,1,0.9989811512990321
WA,530771001240,3157,Roxhill Elementary School,3.75,1.475,2.275,0,True,,0.8090909090909091,34.5,300.0,0.0,4.4,34922.0,1,0.9989811512990321
WA,530282000443,3159,Mirror Lake Elementary School,2.4,0.125,2.275,0,True,,0.9209302325581395,47.0,474.0,0.0,1.8,31069.0,1,0.9989811512990321
WA,530282000449,3160,Star Lake Elementary School,7.45,5.175000000000001,2.275,0,True,,0.6778846153846154,43.5,371.0,0.0,6.0,0.0,0,0.9989811512990321
WA,530498000758,3162,Island Park Elementary,8.85,6.574999999999999,2.275,0,False,,0.0049261083743842,85.0,410.0,0.0,9.68,0.0,0,0.9989811512990321
WA,530354000522,3163,Cascade Middle School,2.75,0.4750000000000001,2.275,0,True,,0.7992277992277992,35.0,787.0,0.0,2.05,48469.0,1,0.9989811512990321
WA,530354000532,3165,Hilltop Elementary,2.05,-0.2250000000000001,2.275,1,True,,0.8283132530120482,31.5,504.0,0.0,2.0,34983.0,1,0.9989811512990321
WA,530039000068,3166,Highland Middle School,3.45,1.1750000000000003,2.275,0,True,,0.5083932853717026,47.5,495.0,0.0,3.35,0.0,0,0.9989811512990321
WA,530039000096,3167,Woodridge Elementary,8.2,5.924999999999999,2.275,0,False,,0.1900826446280991,73.0,482.0,0.0,9.15,0.0,0,0.9989811512990321
WA,530039000082,3168,Phantom Lake Elementary,9.0,6.725,2.275,0,False,,0.2133333333333333,72.0,453.0,0.0,8.75,0.0,0,0.9989811512990321
